"34406656.dbasupport.com","404 response"
"_a3578f93ce3c3f41ca3b0564db059bee.dbasupport.com","HTTPSConnectionPool(host='_a3578f93ce3c3f41ca3b0564db059bee.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0431f40>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
"assetform.dbasupport.com","HTTPSConnectionPool(host='assetform.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0431e80>, 'Connection to assetform.dbasupport.com timed out. (connect timeout=10)'))"
"forums.dbasupport.com","HTTPSConnectionPool(host='forums.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04314c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
"ora.dbasupport.com","HTTPSConnectionPool(host='ora.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd052a850>: Failed to establish a new connection: [Errno 111] Connection refused'))"
"sql.dbasupport.com","HTTPSConnectionPool(host='sql.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de2e0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
"dev.www.dbasupport.com","HTTPSConnectionPool(host='dev.www.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0440f40>, 'Connection to dev.www.dbasupport.com timed out. (connect timeout=10)'))"
"prod.www.dbasupport.com","HTTPSConnectionPool(host='prod.www.dbasupport.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd044bee0>, 'Connection to prod.www.dbasupport.com timed out. (connect timeout=10)'))"
"34266668.eweek.com","404 response"
"assetform.eweek.com","HTTPSConnectionPool(host='assetform.eweek.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04406a0>, 'Connection to assetform.eweek.com timed out. (connect timeout=10)'))"
"blog.eweek.com","HTTPSConnectionPool(host='blog.eweek.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04de790>: Failed to establish a new connection: [Errno 111] Connection refused'))"
"blogs.eweek.com","HTTPSConnectionPool(host='blogs.eweek.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04c6d90>, 'Connection to blogs.eweek.com timed out. (connect timeout=10)'))"
"bounce1.eweek.com","HTTPSConnectionPool(host='bounce1.eweek.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0431af0>, 'Connection to bounce1.eweek.com timed out. (connect timeout=10)'))"
"bounce2.eweek.com","HTTPSConnectionPool(host='bounce2.eweek.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd04319d0>, 'Connection to bounce2.eweek.com timed out. (connect timeout=10)'))"
"bounce3.eweek.com","HTTPSConnectionPool(host='bounce3.eweek.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f1fd0438730>, 'Connection to bounce3.eweek.com timed out. (connect timeout=10)'))"
